Mountain view is a nice little town but remember the area is somewhat impoverished .	no
sirji 1 mulla rape and killed to dalit girl in bihar kuch to bhonko	yes
"Bhai tu duniya ka bakwaas toh kar liya.... Lekin bro tera channel hum yeh
jaanne ke liye karte hai ki movie kaisi hai... Lecture sunne ke liye nai????ƒ?ƒ??"	yes
Dalbandin Thilismia k Shikar Aik Masoom Bachi ko O- Aur Aik Bachy ko A+ khoon kee Zarurat Hai Rabta Kare Bolan Blood Bank 03327914313	no
She 's never had a lesson !	no
my first kiss was a girl that lived down the street from me when i was 10.I went to school with her younger sister.Her name was kelsey.She had blonde hair and blue eyes.She was 13.We were at the movies and then I figured I 'd take a chance and try to kiss her and it worked .	no
Bohot ghatiya intro tha	no
mujrim tum nahi mujrim hamara savidhaan hai hamare desh ka sistem hai	yes
Chahe cm hi kyu na hoo...jahil jahil hota hai....sanskar khoon mai hota hai https://twitter.com/Crazykanika/status/834104720327397376 …	no
Ramjan may kya murder hote hai	yes
You wo n't see any of them in a thread like this who do n't come just to take a cheap shot at us via strawman arguments or ad hominems .	no
@mahwashajaz_  tumre yaha aise khule aamm murder hote hai kya? https://twitter.com/ZeenabBaloch/status/935350186381070336 …	no
"Pratik Bhai mje galat dikh Raha he ya fir apki ek cheek ki shave thodi zyada
light he????"	no
Saudi me chori pe haath aur rape pe penis kaat dete hai....	yes
Apko pata b Hai k terrorism kon Kar raha Hai aur terrorism hoti Kya Hai nahi nahi ap kuch b nahi  janty ??	no
Masaan Dekhi hai kisine ?	no
Kasur tumhara nahi tumhere Allah ka hai Jo 9 saal ke bachi ke saath rape kiya	yes
I tried to google but always got links of Children of Bodom metal band .	no
Millions upon millions of them , until there is no British culture left .	no
Tu madras chaap jahil ki baat krega khud ki ammi khala behen ka rape karta hai halala karta allah chillane wala aatanki hota hain aur tu hain woh aatanki samjha bete	yes
What did those poor monkeys ever do to you ?	no
Have you noticed when white 's beat on blacks they usually end it with one punch and then leave the ape alone .	yes
Movie Super Hit Hai Guru	no
"@Khushi Panda Khushi Panda Upar ke comments padhe hai mene tumhare....English
ko to RIP kardiya..Jo padh rahe hai unko pata chal raha hai dimag se paidal
kon hai......  
  
""Primarital"" ????????????"	yes
The enemy of Germany has been inside the borders for some time .	no
"Saalo agar tum yanha par movie ka story Pura reveal karoge to movie Kaun
delhega."	yes
Tune dikadi na tumare jaat ki asli rang, tum Saab Hijde ho, tum jaise logo Hi rape karte usliye Delhi ko rape capital bolte hai, madar chod	yes
Aur akhilesh time me jitni ladkio ke sath rape hua aur murder hua usme Teri bahan hoti to Teri bhi hekdi nikal jati	yes
COW - CALF KA MURDER KARATE HO	yes
"@Ahmad Baloch bhai mai tumhara dard samajh sakta hu ,...  
Koi baat nhi jala hua jakham bharne me thora time lagega pr bharega jarur.  
Be patient"	no
abe unke hate se problem hai mujhe..	no
Mujhe v....live in relationship ko prve krne k liye shaadi ko sirf rasme bana diya...hate dis	yes
I go to the museum every time I visit the city just to see this painting .	no
Haters ki to jalne ki aadat hai. Keep hating. Mujhe to hasi aa raha hai tumhara hatred dekh kar. #Ruling ka spelling to seekh jaake	no
The Russian Navy Tall Ship was on display in San Francisco a few years ago .	no
Hate u use bola jata jise sab se Jada love karte ho	no
Forcing people to look at propaganda so they will have a knee-jerk reaction when they make an unconscious real world correlation to what they were forced to view ...	no
Socho tableeli ki kb tak hum bhutto k name pe muhtrma k name pe vote dete rahe gaiy aor ye choor loog hmare khoon passinay ki kamai khate ha	no
This used to be a nice white city , lots of German immigrants etc .	no
Ali bhai aaj kisi ne uworld se deep rape Kia hay. Dard horahi hay :p	no
Rapistan to sirf India hai bhai tum log to apni man behan ka b rape kardete ho  make toilet	yes
Thieves and liars always think you 're stealing and lying .	no
@bishnu467 jis desh mein annadata ka insult ho women ka rape ho who desh backward hi kahan jaata hai wheat n rice kya Japan se aayega	yes
Get your hands on both and get the one that `` fits '' .	no
I have one word for you ....... MOVE . We chose this area because we wanted our children to go to all white schools .	no
Hey, I live in Illinois not too far from you. i 'm always trying to find new friends and people to hang out with , some email me sometime	no
Acha, batiye, apka epic secret logic Jo aajtak Kisi Nahi Dekha.	yes
hahaha Nahi mere Kis kam ki yahn sekh b jaon to bhol jati I hate pashto  @WaeGooolll	yes
Bhai Alam yeh bahut chota problem Hai aapko mudhe uthane chahiye jaha rape murder ho rahe Twitter se bahar niklo	yes
Great show !	no
I have never seen an Asian woman dating an Asian man.They like the white man they re-force wiggers and our detrimental towards our cause.Cpamikei	yes
The conclusion is in error and the press are disseminating misinformation to parents .	no
Kya Kashmiri Hindu girls ka rape yaad hai , 1990 Muslims ne Kiya tha, Yadav Ji ,	yes
Ye fauji na houn toh hindu roz tumhare maan ka rape karein.madarchod kuttey ke bacho	yes
I just believe you should stay in your own country .	no
Gujrat ma Musalmano ka Qatil e aam aur Aurto ka Rape Kis ny Kiya by Zakir Naik __Dr Zakir Naik ... http://youtu.be/A_4UpSgrvZ0?aÂ 	yes
That is transparency .	no
Chalo bhayya ,bheek hi sahi per rape nae kerte	no
behanchod pehle terrorism to band karlo. 2-3 baar bheek di uske baad bhi harkato se baaz naahi aate.	yes
I had no idea where Mississauga was , other than in Canada , so I decided to look it up .	no
My mother has dark brown hair and striking green eyes .	no
Stay away from any public or state schools , would have to be private .	no
#NAME?	no
Negro Charged With The Murder Of White Rest Stop Employee - NNN Reporters Newsroom Forum R.I.P.	no
@anuragkashyap72  jaha tak mujhe pta hai terrorism has no religion but still jab tak aap jaise log chutiyapa kabhi band nahi hoga	yes
"Main shuddha desi rashtravadi aadmi hoon... na to me fmnist hoon aur na hi
leftist par fir bhi ye movie mujhe bilkul pasand ni aai... jese 4 more shots
har galat cheez ko sahi sabit karne ke liye banai gai thi wese hi ye film har
galat cheez ko sahi sabit karne ke liye banai gai he... aur prateek bhai tum
gyan tab dena jab yahi sab tumhari2 bahan ke sath kare aur fir tum uss ladke
ko sahi kaho..."	yes
Ha ji	no
Ye video rajasthan ke batai ja rahi h  yahan par na baligh bachyon ko utha kar rape kar k wapis ghar par chod jatay in zalimon k saza dilao pic.twitter.com/VWTDn4dT6S	yes
TUMHE gundai n terrorism me fark nahi pata https://twitter.com/anuragkashyap72/status/825084861513863169Â â€¦	yes
Kahi inka bhi rape na hojaye.	yes
I am not critisizing , you are right , we should all just grow up .	no
jisne kiya wo congress nekiya he aaj b riots hote he usme congree hindu women ka rape karti he sacchai pad lo	yes
Bharat jaise bimar democracy me @RanaAyyub ka koi kuch bigaá¸ payega ka ? E agar pak me hoti to abtuk Eska rape ho chuka hota ? https://twitter.com/malviyamit/status/876854579287085056Â â€¦	yes
The Lone Ranger was black Annie was a little black girl There were black Vikings Spartacus was black Hercules was black The jews have two choices for past historical figures Make them to be black or make them out to be crazy genocide White maniacs like in Christopher Columbus	no
Rabid is so old Buddha makeup se Buddha jawaan bantaa hai ab Buddha jawaan bachi alia ko bhi nahi chodega buddhe much toh buddape aur apne karnaame ke chalte bachi alia ko toh chod deta Jo bachi ko bhi fusla liya hate Buddha rk hate sonam jitni age ki gf shai thi na ki bachi alia	no
Dhyan rkhan apna.. rape bahut ho rhe wahan	no
very true !!! but ishake liye bhi khoon pashine ki kamayi dene k baad bhi ghar nahi mil pata	no
Bhai tu masi rape case se reha hogaya? Sach sach bata lagta tu nahi tu aesa kar skayga https://twitter.com/NeilNMukesh/status/876456210765053952 …	yes
http://www.youtube.com/watch ? v = 0Ljpk ... elated & search =	no
@The AK bahi ayushman khurana ki saari movies mai romance h bc bsssss	no
Stadium tak agaye hain to ab himmat kar k apna rape bhi dekh len.	yes
Shimla gang rape me 2 aaropi pakde gye jinka aaj medical krwaya hai to jo pakde hai woh kaun hai?? Aakhir ye himchal mei chl kya rha h???	yes
Eagerly waiting for this	no
I went to an EDL rally in Luton a couple of years ago and i can tell you that the EDL are not real nationalists they are just a bunch of drunk Football hooligans They are a disgrace	no
The indians and stanis will just spit all over the street .	yes
Ab aap soch lo aisa kya hua hoga jo aaj ye hindu haters hain aur muslims pe turant khoon ubal jaata hai	yes
I have just dispatched a PM to a nember of staff politely suggesting that this forum would be more properly renamed Brentworld , Potato land , the Orange playpen , trollsville , Paisleyland , Londonstormfront , `` Ulster Scot '' Pixie-land , Smilie City ..	no
Euro-Rus Ð•Ð²Ñ€Ð¾-Ð ÑƒÑÑŒ For a great Europe , from Gibraltar to Vladivostok !	no
Therefore they had to practice slavery before all other races .	yes
…??…??…?ý…?…??…??…?¨…??…??…?? …?…?? **…??…??…??…??…?¨…?? …?ª…?¨…??…??…?ø…?** …??…?..	yes
www.immigrationcontrol.org * * * * the E U its the Soviet system but much worse .	no
Nahi homa chahiye army me	no
We plan on holding a family camping/fun weekend in the summer once the weather has ( I hope ! ) improved .	no
Sharm nahi aati soch ker ki ek din tumhare bacchon ka bhi Syrians jaisa haal hoga, wo bhi tumhari ignorance ki wajah se.#terrorism #Pakistan	yes
Aur India rape mukth hone ke liye nirbhaya kand ko yaad karta hai.	yes
Conservative and white .	no
bani is made to hate . Meri maa ko bola sab ayo help kro . Another case bani tumhari maa ko bola main kya kru .	yes
Suddenly sabne mere andar ka veerji aur veera ke liye hate jaga diya god I hate these two with passion. #Veera	no
Are you my White Princess ?	no
"Bollywood se call aaya toh btana bhai pura community movie dekna hi bnd kr
dega..bs aise kadwa sach bolte rhna bhai ji jiski bht jrurt h yuva logo ko.."	no
"Ye vahi log hai jo pink jaisi purn ghatiya mansikta vali film ko achha btate
hai.....  
Pr yhan dukh hai ki bhaiya apne pink ka review ab tk nhi kiya????????"	yes
k budhe baata nakko kr  tum log jeeto hazar baar jeeto it seems.. they won and terrorism bhi kahi dikhayi nai dera.. they're all one..	no
"movie m shahid ki acting achi h ... bt ye mat kaho ki movie m sb kuch acha tha
... and jb aap kh rhe ho kbir singh se gultiyan hui h toh phir ager kisi ne
neagtive critisize ker bhi diya toh isme m kya gult h ... ye feminize kaha se
hua ... preeti ka thappad marna and kabir singh ka thappad marne m difference
tha ...."	yes
http://www.nationalvanguard.org/story.php ? id = 8958	no
Ants can create their own civilization because they have a monarchy .	no
Finally going to make it up there in the end of the summer !	no
Sir tab sabi ko shanghi ka lebal nahi dena chahiye	no
bhai ki ma behen chodta h ???œ???œ???œ???œ???œbhai bahaut hard	yes
I remember a classmate complaining how she hated her jewish neighbors .	no
Hi, I am very respectable nordic man , living in Finland , aged 34 .	no
Ab se main bhi locki ki sabzi naho khaungi I hate this sabzi	yes
"vikash kumar …??…? …??…? …?…??…? …?ø…?œ…?­…? …??…?ø…??…? …??…?? …??…??…?…? …?ª…?? …?ø…??…?? …??…?ª …??…?…?ø…? …?¦…?ø …??…??…?…?? …??…?ø …??…?ø…?…?ý…? …??…?¨…??…??…??
…??…?? …??…?…?? …?ý…??…?…??…?? …??…?ª …??……?…? …??…?…?ø…?? …??…??…?…??…?? …?ª…??…??…??…??…??…?? …??…??…?ý …??…? …??……??…??…?? …??…?ª …??…?¦…??…? …?¦…?ø …??…?…?? …?ý…??…??…? …??…? …??…?ª
…??…??…? …??…??…?? …??…?"	yes
corruption bhi terrorism jitna bara nasoor hai. Dar sahb ka us baray mai kia khyal hai?	yes
@iRajuSrivastava  mujhe lagta nehi ki inki maa b hai .....esiliye sanskar nehi sikhe hai.....hate u raju....	yes
Bc meme bnane ke chkr mei mind ka rape kyu karwana hai ?	no
The next step is to network with fellow whites .	no
My wife showed me a Kibble 's - n - Bits commercial last night wherein a mixed couple was presented as `` normal . ''	yes
"Super 30 me banda apne sapne ke liye ladki chod deta hai , that's true
motivation... !"	no
you have a moral duty as an upstanding citizen and white person to have that baby removed from her wretched hands and have it be properly cared for. to hell with your degenerate friend , put your fear aside and do whats right for the baby 's sake .	no
How about native americans ?	no
Spoiler the bolna chahiye tha bhai ????	no
In fact , this year this `` event '' is going to be this weekend .	no
Waqai Baap Baap hota hai sara sal bacho ko khus krta hai But Fathers Day ko tumary jasy bacho ka #Gang_Bang rape hna chaheya lol!@chintskap pic.twitter.com/dXK7gIVhBy	yes
"Sahi he bhai  
Bhot hard"	no
I think character and social behavior are the most important , and having blond hair and blue eyes are not going to gaurantee these qualities .	no
Bilneka ek tarika hota hai kruti...  Aur hamesha ye hina fans ke hate n abusive replies ko RT karta hai what about that	yes
Splleling mistake thi yr	no
Again, every time I will see filthy comment about Georgia without providing any facts , I will respond .	no
#MaukaMauka #IndiaZidabad baaki sab chizo me hum tumhare baap ke samaan hai, rape rate ke alawa, usme tum baap hi ho India ke	no
It's as if these people were like this all along , and it was only white civilization and moral nature that kept them in check .	no
If you are interested and capable please send brief resume to : Steeltoe69@worldnet.att.net More details will be sent to acceptable applicants .	no
"Yeah.  ""Hum jindagi ma kabhi terrorism nahi kiye. Maa kasam. CIA ko poocchh lee jiye."""	no
Kiu kuch log chehre pr dohra chehra lekr ghumte h jese h wese kiu nhi dikhte sabke samne kuch or alag m kuch not i just hate them	yes
New Claims That IRS Targeting Of Tea Party Groups Continuing - Trey Gowdy - America 's Newsroom - YouTube	no
Jab bhi news dekho to yaha yaha hatya, waha rape, chori, bas inhi sab ki khabar dikhate. Desh me kuchh achha ho hi nahi raha kya..?	no
I mean blacks whine that NASCAR is racist .	no
@AjazkhanActor @mohitkamboj_bjp rape huwa kuch nhi bola, hatya hui kuch nhi, bacche mare kuch nhii dange karwae kuch nhi #IStandWithAjazKhan	no
The school systems are broken .	no
Bt acche se hour karo to dekhoge Shilpa bura Insan nehi....bohot hi acchi he...hate Ko dur krke Zara   mn ke ankho se dekhoge to pehechan paoge..by the way ap vi acchi ho...god bless you dost..	no
Jinhone Mara unhe kosh liya. Ab baari us PM ki hai, jo demonetization se terrorism control kar raha tha. Nation needs to know.	yes
5 Bari naamaaz padthe ho, ek bari bi Alla ko kaha Terrorism band kar Va dho ?	no
I passed Andy Cameron 's house this morning and I heard him gargling .	no
Thanks !	no
The folk im talking about have been shoulder to shoulder with me for a long time and i will continue to show loyalty and respect to them as they have more than earned it 828	no
Hopefully they will leave YT alone and just deal with the Nigerians when they start chimping out in the streets .	yes
But if I could chose my eye colour it definitely would be Green	no
OWN MOTHER BECH KAAR KE	yes
mujhe pehele se hi pata tha so Sallu fans ke bareme galat kuch tweet nahin kiya kabhi bt I hate srk	no
Here you would be in and out of the ghetto in prob under a minute .	no
aur jo kisi ko mar kar apna dharm chalaye unse jayda nafrat krne wala koi ni	yes
7 saal ki bacchi ka rape hua gurgaon me or aaj bhi log mansikta ki bajay kapdo ko dos dete hai.	yes
Gale dena achi bat nahi agar ye sab khatam karna hai to #LuvTyagi ko vot karo ye sab khud ba khud khatam ho jayega	no
fawad ko koi kesay hate kr skta hai?	no
My moms in town and I took her on the going to the sun road ..	no
I finish drinking and then I drive .	no
???????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????? Awsam guru jio tum	no
Abe bhutni ke thik se gyan lele aur search maar pata kar apne bahan beti ke saath sabse jyada kon rape kiya hai	yes
Pagali sale vikre	yes
You are NOT a worthless white .	no
jitne bhi atanwadi pakde gaye h na wo sub hindu h ek bhi muslim nhi or jo bhuchadkhane chala rahe h na wo bi hindu h or rape baba	yes
Welcome to SF Britain great white brit I must say the influx of new members so far this month is very good news .	no
Yes, you 've been talking that way aloud in the public for most of your life .	no
The Armenian DNA R1b -- 32 % I -- 38 % R1a --- 6 % J --- 6 % Source : Authors : Michael E. Weale Levon Yepiskoposyan Rolf F. Jager Nelli Hovhannisyan Armine Khudoyan Oliver Burbage-Hall Neil Bradman , Mark G. Thomas Title : Armenian Y chromosome haplotypes reveal strong regional structure within a single ethno-national group Hum Genet ( 2001 ) 109 : 659 674 DOI 10.1007/s00439-001-0627-9 Received : 14 September 2001 / Accepted : 14 September 2001 / Published online : 30 October 2001 ORIGINAL INVESTIGATION M.E. Weale ( âœ‰ ) R.F. Jager O. Burbage-Hall N. Bradman M.G. Thomas Centre for Genetic Anthropology , Departments of Biology and Anthropology , University College London , University of London , Darwin Bdg , Gower St , London WC1E 6BT , UK e-mail : m.weale@ucl.ac.uk , Tel. : + 44-207-4043040 , Fax : + 44-207-4042081 L. Yepiskoposyan N. Hovhannisyan A. Khudoyan Institute of Man , Yerevan , Armenia R.F. Jager Faculteit Biologie , Vrije Universiteit Amsterdam , Amsterdam , The Netherlands http://www.ucl.ac.uk/tcga/tcgapdf/We ... 01-Armenia.pdf Table 1 Y chromosome haplogroup frequencies in six Armenian regions ( determined by paternal grandparental birthplace ) and eight comparative data sets Extract Ararat North Syunik K bakh Iranian West Turkey .	no
Aur rape karne wale ka?? Arey uska kya usme toh humare desh ko aur naam kamana hai	yes
Our town has made the heavily-chaperoned Main-Street party the Halloween tradition .	no
Not boy his old uncle now bachi ko date karne we Buddha jawaan toh nahi hoga jab bachi ko budha budha lagega tab naya bakra pakad Levi I mean alia se hai Jo uncle sarabi ko old ko date kar rahi hai I hate ranbir isne kat aur ab singal mother mahira ko bhi emotionally use karke	yes
to tu poor kat ko ata hate list se https://twitter.com/variaholic/status/893356844780896257Â â€¦	yes
When it happens to your friends they will come to you for advise , and they will see you were right all along .	no
Lgta hai... Dislike krne wale sare homosexual he honge	yes
Yup and this is most disturbing part of this. Yaani yaar rape ho jaey, us larki ka koi na poochy k aagy uski life kysi guzray gi.	yes
Bani was bang on 'Jitna apne mujhe hate kitna uuse do guna teen guna India ne mujhe pyaar dia' We are here for you.. I Stand By Bani	no
Bhai AAP Kabir k bhai Karan lag tahe ho	no
Victims of Illegal Alien Crime http://www.voiac.org/report.php REPORT A CRIME .	no
Feminism working women se hatt ke sex alcohol pe aa gya he	yes
Accha dekha ha hum na kon surakshit ha kon nahi....aya din to tum log apni ma behnu ka rape kr reha ho....news dekha kro	yes
ab sab chup rahenge manak ji dusre kare to koi terrorism ni hai	no
William Pierce : The Gift of Life. by Extrea. & #x202c ; & rlm ;	no
Niggas do n't wait in no lines .	yes
Just about anything you could ever dream of can be found HERE Just about everyone agrees on illegal immigration !	no
"[13:23](https://www.youtube.com/watch?v=N_ZMfQMZos0&t=13m23s)  
Bhai bhai.....bikul sach bola re"	no
"Hanuman gatha sune , hanuman ki katha sunate hain , apko sare jawab mil jaenge
hanuman ji se relates , or mnn bhi khush ho jaega bohot"	no
Theory Chhodiye practically sochiye !	no
I 'm a proud white male new to these forums .	no
"Liberals aur feminist sare chutiye hai aur ese chutiyo ko follow krne wale
unse bade chutiye hai...choriye chutiye to chutiye he rhenge..."	yes
Are there any normal people left ?	no
Rameez bhai please terrorism kee tareef karein https://twitter.com/jibbyd/status/833382319822077956Â â€¦	yes
"wo bhi chutiya tum bhi chutiya ...ye Bollywood aur media mil ke sabko chutiya
bna rha hey....par kabir singh thik hi lga.... entertainment....mze lo...yar"	yes
Aur nyayalay ne bhi aisa mana ki rape k 90% case jhoote nikal rahe hai pic.twitter.com/zM4VShzpAG	yes
Abhi tk to main kisiko vote nahi kr rha tha par ab zarur larunga luv ko, aur jitne baal uske kate h gandagi aur peeley daat n kasam itni nafrat ho chuki h na, agr unhone itni limit tk jana tha toh saalo ko pehle hi ganja kr dete, kyun hina n apne baal kate?	yes
http://bmxsociety.com/uploads/monthl...9887_thumb.jpghttp://bmxsociety.com/uploads/monthly_05_2010/post-2192-127351673801_thumb.jpg Another photo , showing the nice rims , billet axle spacers , and USA made Paul rear derailer !	no
Thoda murder dacoit ransom loot paat , inka bhi graph dikhayie.	yes
@SAfridiOfficial yahi toh Main problem hai toh  bas I hate him.. https://twitter.com/kshaheen265/status/876457862091857920 …	yes
Oh my * * * * ing god !	no
Couple Befriend Negroid , Negroid Tries To Burn Down Couples Home - NNN Reporters Newsroom Forum Moblie Couple Says Neighbor Tried to Set Their Apartment on Fire Reported by : Irika Sargent Last Update : 4/25 9 : 01 pm Moblie Couple Says Neighbor Tried to Set Their Apartment on Fire | Local15tv.com , Mobile & Pensacola News , Entertainment , Videos , Business Search and Shopping This is what happens when you make friends with spearchuckers .	yes
Armaan k ek v song  nominate nahi hua.. jin logo ne esa kiya ..unn logo ko..i hate dis peoples..	yes
Why would anyone have that for someone not of their own race ?	no
Looks like asians have more balls than us gutless white people .	no
Breastfeeding moms can throw the formula stuff away or give it to a shelter .	no
White people have been around for 40,000 years IJ is the exact same thing the split is I and J J is older than I and it was J first farmers from that it became J2 I2 is what Dinaric have there are different subclades to being Nordic to be a Nordic I2 it has to be a I1 variant nice try though .	no
modi ka to pata nahi par aj vi delhi me rape ro raha hai.....tum log sirf modi modi modi ka mala japte ho ? delhi walo ko help karo	yes
@ravishndtv ravishjii.himachal ke shimla mein ek ladki ke sath rape ki ghatna hui hai please ap use apne program mein dikhaiye please.	no
Hitler rule hota toh desh me azam khan jaise traitors bhare pde na hote	yes
Bhai wo hate story ki stages hoti hn..	no
It 's amazing how well dogs and cats get along when they are raised together .	no
Yogi,  yeh UP mein kya ho raha hai ? Aap pooja-paath mein magan hain hain aur UP mein police Waals betiyon ko rape karne  ki koshish mein lagen hain ! https://twitter.com/TimesNow/status/914378263476109313 …	no
Koi bhi kisi ki feelings nai samjhta just hate this	no
IK wo Larki hey, jis Ka pehlay villain rape kerta hey, Phir police wala, Phir judge Aur Phir us Ka business chal parta hey	yes
one is one too many , i bet all the white girls and wiggers go crazy for the young coon , whichever school you are in , wigggers outnumber metalheads or `` normal '' whites	yes
"Bhaiya right side k gaal pe dadhi Kam aa Rahi he ya phir video me esa dikh
raha he muje batao pls"	no
i love you for this tweet I hate that ridiculous bani ek task to kar nahi pai aaj tak bas ande or tatto k siwa kuch nahi hai	no
Only the crazy ones stay .	no
Gajar Mein Vitamin C Hoty Hain Jis Sey Aakhon Ki Roshni Bharti Hai Aur Khoon (Blood) Saaf Hota Hai.	no
Kani fan koi bhi dikh jaye iske dramas se bttr hai I hate such negative peeps	yes
Ki jab rape yanee atyachar hota hey	no
"I just hate ""sahanubhuti' dene wale log."	yes
Wait on buying this and let the gun magazines test it first .	no
Haan islam sirf sharaab peene se hi badnaam hota hai ...terrorism aur fundamentalism wahabism and salafism se nahin ...nahin ?   Zyadatar mughal badshah aur sultans bewre the zinko islami apna masiha maante hain ...	yes
Nirbhaya was raped by Muslims..m pathetic community.. Jis Quam Ki Shuruwat Aisha k Rape..  @shahiddar128 @simranandsimoni	yes
It would be great if we could get every last white out of there so no one would be there to fix things .	yes
…??…?? …??…?? …??…?? …??…??…?? …?? …??…??…?? …??…?ø …? …?ª…??……?? …??…??……??…?? …??…??…??…??…?…?¦……?? …??…? …??…?¦…??…??	no
"Sir aapko ye kaise or kahan se pata chalta hai ki faminist ya liberals kya
kahte hai ?"	no
aur tum kheen ya na kh do k shahbaz sherf ny mera rape kya ha	no
None of those videos play .	no
Thank you for posting this .	no
ayesha aur muhammad ka rape hi kaladhan hai	yes
Aur jiski Maa ab is duniya me nhi rahi, unke kis rishtedaar ka rape karenge bhai saab ?? https://twitter.com/bhootnath/status/913075412690808833 …	no
When I look at pictures that puts all clear to me ...	no
aap hi ja k supreme court k judges ka kaam kar leejiye na. kabhi to bhai samjhdaari ki baat kr liya kro sir ji!!	no
Tum Keh tay Pakistan Acha nahi Chalo Thik hai Tumare india Acha Phir Kise mother sister safe Kyun nahi Jawab Hain 15mint Ek rape hota hai	yes
Please excuse my ignorance .	no
I 'm literally a 50/50 split Irish / German	no
That is truly sad , I do n't know how anyone could destroy something that is so old .	no
Gujrat ma Musalmano ka Qatil e aam aur Aurto ka Rape Kis ny Kiya by Zakir Naik __Dr Zakir Naik ... http://youtu.be/A_4UpSgrvZ0?a 	no
I wish everyone would leave them to their own demise so we can be done with it .	yes
American schools have dumbed-down curricula , courtesy of the `` Progressivist '' model of education .	no
Yeah, but no one will ever hear of this .	no
Bat krni aati nai,aajati hai,duaro KO bolne. Phle khud k greban me.jhank k dekh khud ki chez kitna ziada bolti. Ap log to tameez e bhul hate ho jaise hina Ne apka qatl krdia ho ufffff....	yes
Oo stree friendship karogi nice	no
Hails	no
The DC rally was organized by the National Alliance but lots of other groups and non-members were there as well , the Topeka rally was a joint WCotC/National Socialist rally .	no
ErriP thanani ki anthe leda? Ila anukune Palakollu lo lady chethi lo rape ki guri ayyadu.	no
Africans in Ireland should be treated like paedophiles .	yes
I 'm hoping things will continue to grow with our smaller meets and will make for a good turn out at our events this year !	no
Wo bhenchod sukha tilli jaisa... Khatam krdunga... Sala gandduuuu???ÿ???ÿ???ÿ???ÿ	yes
It 's an unfair representation of a nation Some random bulgarians [ IMG ] http://photos-b.ak.fbcdn.net/hphotos-ak-snc3/hs477.snc3/26143_100549093315633_100000816283788_13289_6985315_n.jpg [ /IMG ]	no
She was 27 years old and leaves behind a 5 year old daughter .	no
Clemente 's friend , told detectives the couple had broken up about two weeks ago and Demps had moved out of the house .	no
Isko sahe nikala ghar se iscey ki awam ne . India hate arshi khan	yes
Hagney gayi hogi! Kisi ney rape tu nahi kardiya ?	no
Good luck to you and your knight	no
Sir @jaipur_police , humare Rajput bhai @amitsingh933 ka khoon... http://fb.me/7sbLsxEy1Â 	yes
Koi baat nai he shilpa ki bejati karne k liye to tum ko bahar akar patta chalega etna marenge something wessa hi kaha ..its too much yar ..hina akash ka to jokely kiya par usko buri tara peskiya shilpa ka ..i hate that guy  #shilpians check out in voot app	yes
Bhai aap ki daddi right pe jyada left pe kaam he...	no
Absolutely.	no
Clast, good luck in your search !	no
Aur hate hi kar key sartey ho!	no
Ranu ka num 9884057000	no
Ek  Ara ke Bjp ke jila mahamantri  Sh.Dhirendra singh se sare aam Road chaap leader Surendra singh or uske bodyguard Rinku singh murder karne ke udeshye se aa kar maarvkar chala jata hai .or Hamari BJP ke karya karta aise hi baithe hai.kal ye ghatna aap or Hum  .	yes
Get it right .	no
They do n't even claim their white parent .	no
Kashmir me kashmiri pandito ko marke aurto ka rape kia tha...bangal me bangali ko mara tha wo kon the? Aap ke dost?	yes
Aapiye sabse jada hate failte hai sabse pahle inko saaf karo	no
Maut ka saudagar bole woh, khoon ki dalali bole woh aur gutter zaban sanghi ki. Waah ji secularism ke chamche.	yes
Yeh kaisi kasmiriyat so apne khoon see holiday khele. Laanat hai aise logon pe Jo apne jawano ko chod ke terrorist ke maiyad mein jaaye	yes
I think Whites should home school their children if at all possible .	no
No uniforms .	no
#NewIndia ka age limit hai kya, jin ladkiyon par rape sabit hoga, agar survive kar gayin, unse amit shah, rahul vote lenge? Kaise, aap dono @OfficeOfRG apne #mannkibaat me haryana me rape survivor aur Rapist se kya expect karte hain, share kariye?	yes
Choro yaar bas aj kashmir main koi terrorism nahi karna yaar. https://twitter.com/chintskap/status/875447907922567170 …	no
@AbhinandanSekhr atleast tumhare journalism ke gold standard @ravishndtv ki tarah apne bhai ke rape ko toh nahi chupatey	yes
I had to show this , Macedonian handball fans in Zadar , Croatia .	no
mudinjaa Delhi la rape pannavana kandu pudichu oru ara aranjitu vaa paakalaam	no
"Sabko pta keise chalta h ki wo lesbian h mai jeisi hi thick hu i am normal ????
mai god se pray karti hu bhagwan sbko normal earth pr bheje"	no
Graphic YouTube - Video Jamaica Stay Wallin Rasta Man Chops Taxi Man With A Machette In Broad Daylight !	no
Pakistani khoon me hi locha hai.	yes
Bump.	no
Are you sure on the BSA thing ?	no
"Ye bhai aapne hi review rakh raha he jese ki usko cartoon movie a66i lagi toh
uske hi gungan gata phirega  
Jo movie a66i nahi lagti usko ""AAP MOVIE DEKH K COMMENT ME BATAYE AAPKO KESI
LAGI"" bas yahi line bolke chala jata he"	yes
Im sure they all hear great things about Ireland and there more than welcome to come over here ...	no
They ca n't stand toe to toe with the white man so they just dance around until they 're tired .	yes
"Sir ji...rape 12 saal ki bacchi ka ho ya...28 saal ki ladki ka....Rape to rape hai....Or har rape ki ek hi sazaa honi chahiye....Vo hai ""Sare Aam Fasi ""...."	yes
